ID,Major group,Family,Genus hybrid marker,Genus,Species hybrid marker,Species,Infraspecific rank,Infraspecific epithet,Authorship,Taxonomic status in TPL,Nomenclatural status from original data source,Confidence level,Source,Source id,IPNI id,Publication,Collation,Page,Date
kew-2563462,G,Pinaceae,,Picea,,"farreri",,"","C.N.Page & Rushforth",Accepted,,H,WCSP,380641,676949-1,"Notes Roy. Bot. Gard. Edinburgh","38: 130","","1980"
kew-2871805,G,Pinaceae,,Picea,×,"fennica",,"","(Regel) Kom.",Accepted,,H,WCSP,386059,,"Fl. S.S.S.R.","1: 145","","1934"
tro-50292067,G,Pinaceae,,Picea,,"fennica",,"","Kom.",Unresolved,,L,TRO,50292067,,"","","",""
kew-2563473,G,Pinaceae,,Picea,,"glauca",,"","(Moench) Voss",Accepted,,H,WCSP,380651,195874-2,"Mitt. Deutsch. Dendrol. Ges.","16: 93","","1907"
kew-2563466,G,Pinaceae,,Picea,,"glehnii",,"","(F.Schmidt) Mast.",Accepted,,H,WCSP,380645,262657-1,"Gard. Chron.","n.s., 1880(1): 300","","1880"
kew-2563370,G,Pinaceae,,Picea,,"jezoensis",,"","(Siebold & Zucc.) Carrière",Accepted,,H,WCSP,380563,262669-1,"Traité Gén. Conif.","255","","1855"
kew-2563372,G,Pinaceae,,Picea,,"jezoensis",subsp.,"hondoensis","(Mayr) P.A.Schmidt",Accepted,,L,WCSP,380565,954894-1,"Haussknechtia","4: 38","","1988"
kew-2563380,G,Pinaceae,,Picea,,"jezoensis",var.,"komarovii","(V.N.Vassil.) W.C.Cheng & L.K.Fu",Accepted,,L,WCSP,380573,888192-1,"in Fl. Reipubl. Popul. Sin.","7: 161","","1978"
kew-2563377,G,Pinaceae,,Picea,,"koraiensis",,"","Nakai",Accepted,,H,WCSP,380570,676960-1,"Bot. Mag. (Tokyo)","33: 195","","1919"
tro-50231571,G,Pinaceae,,Picea,,"koraiensis",var.,"pungsanensis","(Uyeki ex Nakai) Farjon",Accepted,,L,TRO,50231571,966493-1,"Pinaceae","Regnum Veg. 121: 231","231","1990"
kew-2563354,G,Pinaceae,,Picea,,"koyamae",,"","Shiras.",Accepted,,H,WCSP,380547,,"Bot. Mag. (Tokyo)","27: 128","","1913"
kew-2563367,G,Pinaceae,,Picea,,"likiangensis",,"","(Franch.) E.Pritz.",Accepted,,H,WCSP,380560,50881856-1,"Bot. Jahrb. Syst.","29: 217","","1900"
kew-2871823,G,Pinaceae,,Picea,,"likiangensis",var.,"hirtella","W.C.Cheng",Accepted,,L,WCSP,386077,,"Taxon. Chin. Trees","40","","1937"
kew-2563363,G,Pinaceae,,Picea,,"likiangensis",var.,"linzhiensis","W.C.Cheng & L.K.Fu",Accepted,,L,WCSP,380556,888196-1,"Acta Phytotax. Sin.","13(4): 83","","1975"
kew-2563364,G,Pinaceae,,Picea,,"likiangensis",var.,"montigena","(Mast.) W.C.Cheng",Accepted,,L,WCSP,380557,,"Taxon. Chin. Trees","40","","1937"
kew-2608218,G,Pinaceae,,Picea,,"likiangensis",var.,"rubescens","Rehder & E.H.Wilson",Accepted,,L,WCSP,381551,77092575-1,"Pl. Wilson.","2: 31","","1914"
tro-50275819,G,Pinaceae,,Picea,,"linzhienensis",,"","W.C. Cheng & L.K. Fu",Unresolved,,L,TRO,50275819,,"","","",""
tro-50231612,G,Pinaceae,,Picea,,"lutescends",,"","Luchnik",Unresolved,,L,TRO,50231612,,"Novosti Sist. Vyssh. Rast.","13: 6","6","1976"
kew-2563358,G,Pinaceae,,Picea,×,"lutzii",,"","Little",Accepted,,H,WCSP,380551,288165-2,"J. Forest. (Washington, DC)","51: 746","","1953"
kew-2563398,G,Pinaceae,,Picea,,"mariana",,"","(Mill.) Britton, Sterns & Poggenb.",Accepted,,H,WCSP,380589,195883-2,"Prelim. Cat.","71","","1888"
kew-2563400,G,Pinaceae,,Picea,×,"mariorika",,"","Boom",Unresolved,,L,WCSP,380590,676968-1,"Jaarb. Ned. Dendrol. Ver.","reimpr. 1959(2): 131","","1959"
kew-2563404,G,Pinaceae,,Picea,,"maximowiczii",,"","Regel ex Mast.",Accepted,,H,WCSP,380594,,"Gard. Chron.","n.s., 11: 363","","1879"
kew-2608222,G,Pinaceae,,Picea,,"maximowiczii",var.,"senanensis","Hayashi",Accepted,,L,WCSP,381555,77092582-1,"Ill. Useful Trees","Forest Trees: f. 43","","1969"
kew-2563389,G,Pinaceae,,Picea,,"meyeri",,"","Rehder & E.H.Wilson",Accepted,,H,WCSP,380581,676972-1,"Pl. Wilson.","2: 28","","1914"
kew-2563390,G,Pinaceae,,Picea,,"morrisonicola",,"","Hayata",Accepted,,H,WCSP,380582,676975-1,"J. Bot. (Morot)","25(19): 220","","1908"
kew-460883,G,Pinaceae,,Picea,×,"moseri",,"","Mast.",Unresolved,,L,WCSP,460883,,"J. Roy. Hort. Soc.","26: 102","","1904"
kew-2563393,G,Pinaceae,,Picea,,"neoveitchii",,"","Mast.",Accepted,,H,WCSP,380584,,"Gard. Chron.","III, 33: 116","","1903"
kew-2563586,G,Pinaceae,,Picea,×,"notha",,"","Rehder",Accepted,,H,WCSP,380749,676976-1,"J. Arnold Arbor.","20: 85","","1939"
kew-2563558,G,Pinaceae,,Picea,,"obovata",,"","Ledeb.",Accepted,,H,WCSP,380724,262697-1,"Fl. Altaic.","4: 201","","1833"
kew-2563568,G,Pinaceae,,Picea,,"omorika",,"","(Pancic) Purk.",Accepted,,H,WCSP,380733,60440467-2,"Oesterr. Monatsschr. Forstwesen","27: 446","","1877"
kew-2871605,G,Pinaceae,,Picea,,"orientalis",,"","(L.) Peterm.",Accepted,,H,WCSP,385958,,"Pflanzenreich","235","","1844"
kew-2563553,G,Pinaceae,,Picea,,"pungens",,"","Engelm.",Accepted,,H,WCSP,380719,,"Gard. Chron.","n.s., 11: 334","","1879"
kew-2563554,G,Pinaceae,,Picea,,"pungsanensis",,"","Uyeki",Unresolved,,L,WCSP,380720,676979-1,"Corean Timber Trees","1: 98","","1926"
kew-2563596,G,Pinaceae,,Picea,,"purpurea",,"","Mast.",Accepted,,H,WCSP,380759,,"J. Linn. Soc., Bot.","37: 418","","1906"
kew-2563594,G,Pinaceae,,Picea,,"retroflexa",,"","Mast.",Accepted,,H,WCSP,380757,,"J. Linn. Soc., Bot.","37: 420","","1906"
kew-2563588,G,Pinaceae,,Picea,,"rubens",,"","Sarg.",Accepted,,H,WCSP,380751,195909-2,"Silva N. Amer.","12: 33","","1898"
kew-460884,G,Pinaceae,,Picea,×,"saaghii",,"","Gáyer",Unresolved,,L,WCSP,460884,,"Mitt. Deutsch. Dendrol. Ges.","41: 404","","1929"
kew-2563599,G,Pinaceae,,Picea,,"schrenkiana",,"","Fisch. & C.A.Mey.",Accepted,,H,WCSP,380762,262720-1,"Bull. Sci. Acad. Imp. Sci. Saint-Pétersbourg","10: 253","","1842"
kew-2871878,G,Pinaceae,,Picea,,"schrenkiana",subsp.,"tianschanica","(Rupr.) Bykov",Accepted,,L,WCSP,386107,,"Izv. Akad. Nauk Kazakhsk. S.S.R., Ser. Bot. Pochvov.","5: 22","","1950"
kew-2563601,G,Pinaceae,,Picea,,"shennongjianensis",,"","Silba",Accepted,,H,WCSP,380764,1008746-1,"J. Int. Conifer Preserv. Soc.","6: 34","","1999"
tro-50231177,G,Pinaceae,,Picea,,"shirasawae",,"","Hayashi",Unresolved,,L,TRO,50231177,,"Ill. Useful Trees","sub f. 43","sub f. 43","1969"
kew-2563578,G,Pinaceae,,Picea,,"sitchensis",,"","(Bong.) Carrière",Accepted,,H,WCSP,380741,676986-1,"Traité Gén. Conif.","260","","1855"
kew-2563574,G,Pinaceae,,Picea,,"smithiana",,"","(Wall.) Boiss.",Accepted,,H,WCSP,380737,262724-1,"Fl. Orient.","5: 700","","1884"
kew-2563576,G,Pinaceae,,Picea,,"spinulosa",,"","(Griff.) A.Henry",Accepted,,H,WCSP,380739,,"Gard. Chron.","III, 39: 219","","1906"
kew-2563584,G,Pinaceae,,Picea,,"torano",,"","(Siebold ex K.Koch) Koehne",Accepted,,H,WCSP,380747,262729-1,"Deut. Dendrol.","22","","1893"
kew-2563492,G,Pinaceae,,Picea,,"wilsonii",,"","Mast.",Accepted,,H,WCSP,380667,,"Gard. Chron.","III, 33: 133","","1903"
kew-2563539,G,Pinaceae,,Pinus,,"albicaulis",,"","Engelm.",Accepted,,H,WCSP,380705,262755-1,"Trans. Acad. Sci. St. Louis","2: 209","","1863"
tro-50231994,G,Pinaceae,,Pinus,,"alepensis",,"","Poir.",Unresolved,,L,TRO,50231994,262757-1,"Encycl.","5: 338","338","1804"
kew-2563532,G,Pinaceae,,Pinus,,"amamiana",,"","Koidz.",Accepted,,H,WCSP,380699,676999-1,"Bot. Mag. (Tokyo)","38: 113","","1924"
kew-467783,G,Pinaceae,,Pinus,,"anemophila",,"","Businský",Accepted,,H,WCSP,467783,77110342-1,"Acta Pruhon.","96: 5","","2010"
kew-2563520,G,Pinaceae,,Pinus,,"araucana",,"","Molina",Unresolved,,L,WCSP,380690,262776-1,"Sag. Stor. Nat. Chili","182","","1782"
kew-2563557,G,Pinaceae,,Pinus,,"aristata",,"","Engelm.",Accepted,,H,WCSP,380723,262778-1,"Amer. J. Sci. Arts","II, 34: 331","","1862"
kew-2563173,G,Pinaceae,,Pinus,,"arizonica",,"","Engelm.",Accepted,,H,WCSP,380503,196911-2,"Rep. U.S. Geogr. Surv., Wheeler","6(Botany): 260","","1878 publ. 1879"
kew-459089,G,Pinaceae,,Pinus,,"arizonica",subsp.,"cooperi","(C.E.Blanco) Silba",Unresolved,,L,WCSP,459089,77094962-1,"J. Int. Conifer Preserv. Soc.","16: 14","","2009"
kew-459090,G,Pinaceae,,Pinus,,"arizonica",subsp.,"ornelasii","(Martínez) Silba",Unresolved,,L,WCSP,459090,77094963-1,"J. Int. Conifer Preserv. Soc.","16: 14","","2009"
kew-2575389,G,Pinaceae,,Pinus,,"arizonica",var.,"stormiae","Martínez",Accepted,,L,WCSP,381028,196912-2,"Anales Inst. Biol. Univ. Nac. México","16: 284","","1945"
kew-2563175,G,Pinaceae,,Pinus,,"armandii",,"","Franch.",Accepted,,H,WCSP,380505,,"Nouv. Arch. Mus. Hist. Nat.","II, 7: 95","","1884"
kew-2563176,G,Pinaceae,,Pinus,,"armandii",var.,"dabeshanensis","(W.C.Cheng & Y.W.Law) Silba",Accepted,,L,WCSP,380506,956115-1,"Phytologia","68: 47","","1990"
kew-2871976,G,Pinaceae,,Pinus,,"armandii",var.,"mastersiana","(Hayata) Hayata",Accepted,,L,WCSP,386119,,"J. Coll. Sci. Imp. Univ. Tokyo","25: 219","","1908"
kew-463539,G,Pinaceae,,Pinus,×,"ascendens",,"","Businský",Accepted,,H,WCSP,463539,77107003-1,"Phyton (Horn)","50: 51","","2010"
kew-2575422,G,Pinaceae,,Pinus,,"attenuata",,"","Lemmon",Accepted,,H,WCSP,381057,196914-2,"Mining Sci Press","64: 45","","1892"
kew-2563184,G,Pinaceae,,Pinus,×,"attenuradiata",,"","Stockw. & Righter",Accepted,,H,WCSP,380512,289850-2,"Madroño","8: 160","","1946"
kew-2563157,G,Pinaceae,,Pinus,,"ayacahuite",,"","Ehrenb. ex Schltdl.",Accepted,,H,WCSP,380490,314973-2,"Linnaea","12: 492","","1838"
kew-2563186,G,Pinaceae,,Pinus,,"balfouriana",,"","Balf.",Accepted,,H,WCSP,380514,,"Bot. Exped. Oregon","8: 1","","1853"
kew-2563205,G,Pinaceae,,Pinus,,"balfouriana",subsp.,"austrina","R.J.Mastrog. & J.D.Mastrog.",Accepted,,L,WCSP,380532,282861-2,"Syst. Bot.","5: 102","","1980"
kew-2563220,G,Pinaceae,,Pinus,,"banksiana",,"","Lamb.",Accepted,,H,WCSP,380544,262801-1,"Descr. Pinus","1: 7","","1803"
tro-50148763,G,Pinaceae,,Pinus,,"benthamii",,"","Endl.",Unresolved,,L,TRO,50148763,,"","","",""
kew-2563216,G,Pinaceae,,Pinus,,"bhutanica",,"","Grierson, D.G.Long & C.N.Page",Accepted,,H,WCSP,380541,677006-1,"Notes Roy. Bot. Gard. Edinburgh","38: 299","","1980"
kew-2563202,G,Pinaceae,,Pinus,,"brutia",,"","Ten.",Accepted,,H,WCSP,380529,677009-1,"Fl. Napol.","1: lxxii","","1811"
kew-2563169,G,Pinaceae,,Pinus,,"brutia",var.,"eldarica","(Medw.) Silba",Accepted,,L,WCSP,380499,,"Phytologia","58: 267","","1985"
kew-2563109,G,Pinaceae,,Pinus,,"brutia",var.,"pendulifolia","Frankis",Accepted,,L,WCSP,380449,1012575-1,"Papers, Int. Symp. Pinus brutia Ten., Marmaris","14","","1993"
kew-2563110,G,Pinaceae,,Pinus,,"brutia",var.,"pityusa","(Steven) Silba",Accepted,,L,WCSP,380450,,"Phytologia","58: 267","","1985"
kew-2563114,G,Pinaceae,,Pinus,,"bungeana",,"","Zucc. ex Endl.",Accepted,,H,WCSP,380453,262822-1,"Syn. Conif.","166","","1847"
kew-2563095,G,Pinaceae,,Pinus,,"canariensis",,"","C.Sm.",Accepted,,H,WCSP,380437,,"Phys. Beschr. Canar. Ins.","159","","1828"
kew-2563099,G,Pinaceae,,Pinus,,"caribaea",,"","Morelet",Accepted,,H,WCSP,380440,314859-2,"Rev. Hort. Côte d'Or","1: 107","","1851"
kew-2575412,G,Pinaceae,,Pinus,,"caribaea",var.,"bahamensis","(Griseb.) W.H.Barrett & Golfari",Accepted,,L,WCSP,381048,196931-2,"Caribbean Forester","23: 69","","1962"
kew-2575410,G,Pinaceae,,Pinus,,"caribaea",var.,"hondurensis","(Sénécl.) W.H.Barrett & Golfari",Accepted,,L,WCSP,381047,196932-2,"Caribbean Forester","23: 65","","1962"
kew-2563154,G,Pinaceae,,Pinus,×,"celakovskiorum",,"","Asch. & Graebn.",Accepted,,H,WCSP,380487,262847-1,"Syn. Mitteleur. Fl.","1: 230","","1897"
kew-2563139,G,Pinaceae,,Pinus,,"cembra",,"","L.",Accepted,,H,WCSP,380472,262848-1,"Sp. Pl.","1000","","1753"
kew-2563151,G,Pinaceae,,Pinus,,"cembroides",,"","Zucc.",Accepted,,H,WCSP,380484,262850-1,"Abh. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss.","1: 392","","1832"
kew-2575409,G,Pinaceae,,Pinus,,"cembroides",var.,"bicolor","Little",Accepted,,L,WCSP,381046,299082-2,"Phytologia","17: 336","","1968"
kew-2563125,G,Pinaceae,,Pinus,,"cembroides",subsp.,"lagunae","(Robert-Passini) D.K.Bailey",Accepted,,L,WCSP,380460,951987-1,"Phytologia","54: 98","","1983"
kew-2563127,G,Pinaceae,,Pinus,,"cembroides",subsp.,"orizabensis","D.K.Bailey",Accepted,,L,WCSP,380462,282867-2,"Phytologia","54: 89","","1983"
kew-2575403,G,Pinaceae,,Pinus,×,"cerambycifera",,"","Businský",Accepted,,H,WCSP,381040,60430566-2,"Bot. Jahrb. Syst.","125: 13","","2003"
kew-2561996,G,Pinaceae,,Pinus,,"clausa",,"","(Chapm. ex Engelm.) Vasey ex Sarg.",Accepted,,H,WCSP,379871,,"Rep. For. N. America","199","","1884"
kew-2561967,G,Pinaceae,,Pinus,,"contorta",,"","Douglas ex Loudon",Accepted,,H,WCSP,379843,30000492-2,"Arbor. Frutic. Brit.","4: 2292","","1838"
kew-2555464,G,Pinaceae,,Pinus,,"contorta",var.,"latifolia","Engelm.",Accepted,,L,WCSP,379606,,"Botany [Fortieth Parallel]","331","","1871"
kew-2555463,G,Pinaceae,,Pinus,,"contorta",var.,"murrayana","(Balf.) S.Watson",Accepted,,L,WCSP,379605,196959-2,"Bot. California","2: 126","","1880"
kew-2561977,G,Pinaceae,,Pinus,,"coulteri",,"","D.Don",Accepted,,H,WCSP,379852,196961-2,"Trans. Linn. Soc. London","17: 440","","1837"
kew-2561885,G,Pinaceae,,Pinus,,"cubensis",,"","Griseb.",Accepted,,H,WCSP,379797,282870-2,"Mem. Amer. Acad. Arts","n.s., 8: 530","","1863"
kew-2561887,G,Pinaceae,,Pinus,,"culminicola",,"","Andresen & Beaman",Accepted,,H,WCSP,379798,196965-2,"J. Arnold Arbor.","42: 437","","1961"
tro-50230788,G,Pinaceae,,Pinus,,"dahurica",,"","(Turcz.) Ledeb.",Accepted,,M,TRO,50230788,262889-1,"Fl. Ross.","3: 673","673","1850"
kew-2561893,G,Pinaceae,,Pinus,,"dalatensis",,"","Ferré",Accepted,,H,WCSP,379803,,"Trav. Lab. Forest. Toulouse","1(4)4: 8","","1960"
kew-2561894,G,Pinaceae,,Pinus,,"dalatensis",var.,"bidoupensis","Businský",Accepted,,L,WCSP,379804,1007790-1,"Candollea","54: 127","","1999"
kew-2561868,G,Pinaceae,,Pinus,,"densata",,"","Mast.",Accepted,,H,WCSP,379782,,"J. Linn. Soc., Bot.","37: 416","","1906"
kew-2561880,G,Pinaceae,,Pinus,,"densiflora",,"","Siebold & Zucc.",Accepted,,H,WCSP,379792,262894-1,"Fl. Jap.","2(3): 22","","1842"
kew-2561878,G,Pinaceae,,Pinus,×,"densithunbergii",,"","Uyeki",Accepted,,H,WCSP,379791,677025-1,"Corean Timber Trees","1: 65","","1926"
tro-50231970,G,Pinaceae,,Pinus,,"densithunbergii",,"","Uyeki",Unresolved,,L,TRO,50231970,677026-1,"Sci. Rep. Matsuyama Agric. Coll.","10: 6","6","1953"
kew-2561923,G,Pinaceae,,Pinus,,"devoniana",,"","Lindl.",Accepted,,H,WCSP,379832,314938-2,"Edwards's Bot. Reg.","25(Misc.): 62","","1839"
kew-2561925,G,Pinaceae,,Pinus,×,"digenea",,"","Beck",Unresolved,,L,WCSP,379834,,"Ann. K. K. Naturhist. Hofmus.","3: 77","","1888"
kew-2561927,G,Pinaceae,,Pinus,,"dioica",,"","Vell.",Unresolved,,L,WCSP,379836,262904-1,"Fl. Flumin.","10: t. 55","","1831"
kew-2561901,G,Pinaceae,,Pinus,,"douglasiana",,"","Martínez",Accepted,,H,WCSP,379810,196971-2,"Madroño","7: 4","","1943"
kew-2561915,G,Pinaceae,,Pinus,,"durangensis",,"","Martínez",Accepted,,H,WCSP,379824,677030-1,"Anales Inst. Biol. Univ. Nac. México","13: 23","","1942"
kew-2561909,G,Pinaceae,,Pinus,,"echinata",,"","Mill.",Accepted,,H,WCSP,379818,262913-1,"Gard. Dict. ed. 8","12","","1768"
kew-2561911,G,Pinaceae,,Pinus,,"edulis",,"","Engelm.",Accepted,,H,WCSP,379820,196975-2,"Mem. Tour N. Mexico","88","","1848"
kew-2562078,G,Pinaceae,,Pinus,,"elliottii",,"","Engelm.",Accepted,,H,WCSP,379943,262921-1,"Trans. Acad. Sci. St. Louis","4: 186","","1880"
kew-2555449,G,Pinaceae,,Pinus,,"elliottii",var.,"densa","Little & K.W.Dorman",Accepted,,L,WCSP,379594,282876-2,"J. Forest. (Washington, DC)","50: 921","","1952"
kew-2562081,G,Pinaceae,,Pinus,,"engelmannii",,"","Carrière",Accepted,,H,WCSP,379946,1190231-2,"Rev. Hort.","IV, 3: 227","","1854"
kew-2562083,G,Pinaceae,,Pinus,,"eremitana",,"","Businský",Accepted,,H,WCSP,379948,77061448-1,"Willdenowia","34: 234","","2004"
kew-2562064,G,Pinaceae,,Pinus,,"fenzeliana",,"","Hand.-Mazz.",Accepted,,H,WCSP,379932,677033-1,"Oesterr. Bot. Z.","80: 337","","1931"
tro-50209179,G,Pinaceae,,Pinus,,"fertilis",,"","Roezl ex Gordon",Unresolved,,L,TRO,50209179,262937-1,"Pinetum Suppl.","76","76","1862"
kew-2562108,G,Pinaceae,,Pinus,,"flexilis",,"","E.James",Accepted,,H,WCSP,379971,262945-1,"Narrat. Exp. St. Peter's River","2: 27, 35","","1824"
kew-2555473,G,Pinaceae,,Pinus,,"flexilis",var.,"reflexa","Engelm.",Accepted,,L,WCSP,379615,196987-2,"Rep. U.S. Geogr. Surv., Wheeler","6(Botany): 258","","1878 publ. 1879"
kew-2562107,G,Pinaceae,,Pinus,,"fragilissima",,"","Businský",Accepted,,H,WCSP,379970,70029794-1,"Novon","13: 282","","2003"
tro-24900775,G,Pinaceae,,Pinus,×,"funebris",,"","Kom.",Unresolved,,L,TRO,24900775,,"","","",""
kew-2562093,G,Pinaceae,,Pinus,×,"galaiana",,"","Papaioannes ex Cavadas",Unresolved,,L,WCSP,379957,677037-1,"Fl. Greece","A: 187","","1938"
kew-459126,G,Pinaceae,,Pinus,,"georginae",,"","Pérez de la Rosa",Accepted,,H,WCSP,459126,77101164-1,"Brittonia","61: 56","","2009"
kew-2562101,G,Pinaceae,,Pinus,,"gerardiana",,"","Wall. ex D.Don",Accepted,,H,WCSP,379964,,"Descr. Pinus","ed. 3, 2: 144 bis","","1832"
kew-2562102,G,Pinaceae,,Pinus,,"ghiesbrechtii",,"","Carrière",Unresolved,,L,WCSP,379965,262963-1,"Traité Gén. Conif.","ed. 2: 426","","1867"
tro-50235713,G,Pinaceae,,Pinus,,"ghiesbreghtii",,"","Linden ex Seneclanze",Unresolved,,L,TRO,50235713,,"Conif.","126","126","1868"
kew-2562103,G,Pinaceae,,Pinus,,"glabra",,"","Walter",Accepted,,H,WCSP,379966,262965-1,"Fl. Carol.","237","","1788"
kew-2562016,G,Pinaceae,,Pinus,,"greggii",,"","Engelm. ex Parl.",Accepted,,H,WCSP,379889,314972-2,"Prodr.","16(2): 396","","1868"
kew-2562017,G,Pinaceae,,Pinus,,"greggii",var.,"australis","Donahue & Lopez Upton",Accepted,,L,WCSP,379890,1012452-1,"Sida","18: 1092","","1999"
kew-2562021,G,Pinaceae,,Pinus,,"hakkodensis",,"","Makino",Accepted,,H,WCSP,379893,677042-1,"Fl. Japan","ed. 2: 148","","1931"
tro-24900954,G,Pinaceae,,Pinus,×,"hakkodensis",,"","Makino",Unresolved,,L,TRO,24900954,,"","","",""
tro-50235714,G,Pinaceae,,Pinus,×,"halepensipinaster",,"","Saporta",Unresolved,,L,TRO,50235714,,"Compt. Rend. Hebd. Seances Acad. Sci., Ser. D., Sci. Nat.","109: 656","656","1889"
kew-2561998,G,Pinaceae,,Pinus,,"halepensis",,"","Mill.",Accepted,,H,WCSP,379872,262982-1,"Gard. Dict. ed. 8","8","","1768"
kew-2562008,G,Pinaceae,,Pinus,,"hartwegii",,"","Lindl.",Accepted,,H,WCSP,379881,314865-2,"Edwards's Bot. Reg.","25(Misc.): 62","","1839"
tro-50302298,G,Pinaceae,,Pinus,×,"hayatana",,"","Businsky",Unresolved,,L,TRO,50302298,,"Willdenowia","34(1): 244–245, f.","244","2004"
tro-50235715,G,Pinaceae,,Pinus,,"heeri",,"","Brúgger ex Seiler",Unresolved,,L,TRO,50235715,,"Jahresber. Naturf. Ges. Graubündens","ser.2(51): 47","47","1908"
kew-2562027,G,Pinaceae,,Pinus,,"heldreichii",,"","Christ",Accepted,,H,WCSP,379897,262987-1,"Verh. Naturf. Ges. Basel","n.s., 3: 549","","1863"
kew-2562050,G,Pinaceae,,Pinus,,"henryi",,"","Mast.",Accepted,,H,WCSP,379919,,"J. Linn. Soc., Bot.","26: 550","","1902"
kew-2562051,G,Pinaceae,,Pinus,,"herrerae",,"","Martínez",Accepted,,H,WCSP,379920,196991-2,"Anales Inst. Biol. Univ. Nac. México","11: 76","","1940"
kew-2562054,G,Pinaceae,,Pinus,×,"holfordiana",,"","A.B.Jacks.",Unresolved,,L,WCSP,379923,677048-1,"Gard. Chron.","III, 93: 152","","1933"
kew-2562041,G,Pinaceae,,Pinus,×,"hunnewellii",,"","Alb.G.Johnson",Unresolved,,L,WCSP,379910,677051-1,"J. Arnold Arbor.","33: 183","","1952"
kew-2562042,G,Pinaceae,,Pinus,,"hwangshanensis",,"","W.Y.Hsia",Accepted,,H,WCSP,379911,677052-1,"Contr. Inst. Bot. Natl. Acad. Peiping","4: 155","","1936"
kew-2561701,G,Pinaceae,,Pinus,,"jaliscana",,"","Pérez de la Rosa",Accepted,,H,WCSP,379722,282879-2,"Phytologia","54: 290","","1983"
kew-2561675,G,Pinaceae,,Pinus,,"jeffreyi",,"","A.Murray bis",Accepted,,H,WCSP,379708,,"Bot. Exped. Oregon","8: 2","","1853"
kew-2561617,G,Pinaceae,,Pinus,,"kesiya",,"","Royle ex Gordon",Accepted,,H,WCSP,379672,677057-1,"Gard. Mag. & Reg. Rural Domest. Improv.","16: 8","","1840"
kew-2872097,G,Pinaceae,,Pinus,,"kesiya",var.,"langbianensis","(A.Chev.) Gaussen ex Bui",Accepted,,L,WCSP,386167,,"Adansonia","n.s., 2: 338","","1962"
kew-2561659,G,Pinaceae,,Pinus,,"koraiensis",,"","Siebold & Zucc.",Accepted,,H,WCSP,379695,263037-1,"Fl. Jap.","2(3): 28","","1842"
kew-2561661,G,Pinaceae,,Pinus,,"krempfii",,"","Lecomte",Accepted,,H,WCSP,379697,677058-1,"Bull. Mus. Natl. Hist. Nat.","27: 191","","1921"
tro-50232246,G,Pinaceae,,Pinus,,"kwangshanensis",,"","W.Y. Hsia",Unresolved,,L,TRO,50232246,,"Chin. J. Bot.","1(1): 17, t.6, f.1","17","1936"
kew-2561667,G,Pinaceae,,Pinus,,"lambertiana",,"","Douglas",Accepted,,H,WCSP,379703,197001-2,"Trans. Linn. Soc. London","15: 500","","1827"
kew-2561653,G,Pinaceae,,Pinus,,"latteri",,"","Mason",Accepted,,H,WCSP,379690,263053-1,"J. Asiat. Soc. Bengal","18(1): 74","","1849"
kew-2561754,G,Pinaceae,,Pinus,,"lawsonii",,"","Roezl ex Gordon",Accepted,,H,WCSP,379726,314963-2,"Pinetum","Suppl.: 64","","1862"
kew-2561821,G,Pinaceae,,Pinus,,"leiophylla",,"","Schiede ex Schltdl. & Cham.",Accepted,,H,WCSP,379770,30112234-2,"Linnaea","6: 354","","1831"
kew-2555469,G,Pinaceae,,Pinus,,"leiophylla",var.,"chihuahuana","(Engelm.) Shaw",Accepted,,L,WCSP,379611,,"Publ. Arnold Arbor.","1: 14","","1909"
kew-2561832,G,Pinaceae,,Pinus,×,"litvinovii",,"","L.V.Orlova",Accepted,,H,WCSP,379780,20000111-1,"Novosti Sist. Vyssh. Rast.","33: 36","","2001"
kew-2561804,G,Pinaceae,,Pinus,,"longaeva",,"","D.K.Bailey",Accepted,,H,WCSP,379762,197012-2,"Ann. Missouri Bot. Gard.","57: 243","","1971"
kew-2561767,G,Pinaceae,,Pinus,,"luchuensis",,"","Mayr",Accepted,,H,WCSP,379727,677067-1,"Bot. Centralbl.","58: 149","","1894"
kew-2561790,G,Pinaceae,,Pinus,,"lumholtzii",,"","B.L.Rob. & Fernald",Accepted,,H,WCSP,379749,197014-2,"Proc. Amer. Acad. Arts","30: 122","","1895"
kew-2561795,G,Pinaceae,,Pinus,,"luzmariae",,"","Pérez de la Rosa",Accepted,,H,WCSP,379754,315777-2,"Bol. Inst. Bot. (Guadalajara)","5: 127","","1998"
kew-2871941,G,Pinaceae,,Pinus,,"massoniana",,"","Lamb.",Accepted,,H,WCSP,386113,60437819-2,"Descr. Pinus","1: 17","","1803"
kew-2562498,G,Pinaceae,,Pinus,,"massoniana",var.,"hainanensis","W.C.Cheng & L.K.Fu",Accepted,,L,WCSP,380300,1013698-1,"Acta Phytotax. Sin.","13(4): 85","","1975"
kew-2562414,G,Pinaceae,,Pinus,,"maximartinezii",,"","Rzed.",Accepted,,H,WCSP,380229,197021-2,"Ciencia (Mexico)","23: 17","","1964"
kew-2562424,G,Pinaceae,,Pinus,,"maximinoi",,"","H.E.Moore",Accepted,,H,WCSP,380237,299079-2,"Baileya","14: 8","","1966"
kew-2562731,G,Pinaceae,,Pinus,,"merkusii",,"","Jungh. & de Vriese",Accepted,,H,WCSP,380400,,"Pl. Nov. Ind. Bat.","1: 5","","1845"
