ID,Major group,Family,Genus hybrid marker,Genus,Species hybrid marker,Species,Infraspecific rank,Infraspecific epithet,Authorship,Taxonomic status in TPL,Nomenclatural status from original data source,Confidence level,Source,Source id,IPNI id,Publication,Collation,Page,Date
kew-2587875,G,Sciadopityaceae,,Sciadopitys,,"verticillata",,"","(Thunb.) Siebold & Zucc.",Accepted,,H,WCSP,381303,263735-1,"Fl. Jap.","2(1): 3","","1842"
