ID,Major group,Family,Genus hybrid marker,Genus,Species hybrid marker,Species,Infraspecific rank,Infraspecific epithet,Authorship,Taxonomic status in TPL,Nomenclatural status from original data source,Confidence level,Source,Source id,IPNI id,Publication,Collation,Page,Date
kew-2507800,G,Zamiaceae,,Macrozamia,,"pauli-guilielmi",,"","W.Hill & F.Muell.",Accepted,,H,WCSP,379226,297187-1,"Fragm.","1: 86","","1859"
kew-2507786,G,Zamiaceae,,Macrozamia,,"platyrhachis",,"","F.M.Bailey",Accepted,,H,WCSP,379213,297191-1,"Queensland Agric. J.","3: 356","","1898"
kew-2507784,G,Zamiaceae,,Macrozamia,,"plurinervia",,"","(L.A.S.Johnson) D.L.Jones",Accepted,,H,WCSP,379211,963299-1,"Austrobaileya","3: 484","","1991"
kew-2507783,G,Zamiaceae,,Macrozamia,,"polymorpha",,"","D.L.Jones",Accepted,,H,WCSP,379210,1005728-1,"in Fl. Australia","48: 718","","1998"
kew-2507790,G,Zamiaceae,,Macrozamia,,"reducta",,"","K.D.Hill & D.L.Jones",Accepted,,H,WCSP,379217,1005725-1,"in Fl. Australia","48: 718","","1998"
kew-2512239,G,Zamiaceae,,Macrozamia,,"riedlei",,"","(Gaudich.) C.A.Gardner",Accepted,,H,WCSP,379320,60072-3,"Enum. Pl. Austr. Occ.","3","","1930"
kew-2507820,G,Zamiaceae,,Macrozamia,,"secunda",,"","C.Moore",Accepted,,H,WCSP,379235,297197-1,"J. Proc. Roy. Soc. New South Wales","17: 120","","1884"
kew-2507818,G,Zamiaceae,,Macrozamia,,"serpentina",,"","D.L.Jones & P.I.Forst.",Accepted,,H,WCSP,379234,20002999-1,"Austrobaileya","6: 90","","2001"
kew-2507816,G,Zamiaceae,,Macrozamia,,"spiralis",,"","(Salisb.) Miq.",Accepted,,H,WCSP,379233,297200-1,"Monogr. Cycad.","36","","1842"
kew-2507815,G,Zamiaceae,,Macrozamia,,"stenomera",,"","L.A.S.Johnson",Accepted,,H,WCSP,379232,871790-1,"Proc. Linn. Soc. New South Wales","84: 106","","1959"
kew-2507812,G,Zamiaceae,,Macrozamia,,"viridis",,"","D.L.Jones & P.I.Forst.",Accepted,,H,WCSP,379230,979685-1,"Austrobaileya","4: 281","","1994"
kew-2507810,G,Zamiaceae,,Microcycas,,"calocoma",,"","(Miq.) A.DC.",Accepted,,H,WCSP,379228,1075555-2,"Prodr.","16(2): 538","","1868"
kew-2580327,G,Zamiaceae,,Stangeria,,"eriopus",,"","(Kunze) Baill.",Accepted,,H,WCSP,381238,821923-1,"Hist. Pl.","12: 68","","1892"
kew-2469869,G,Zamiaceae,,Zamia,,"acuminata",,"","Oerst. ex Dyer",Accepted,,H,WCSP,378802,297237-1,"Biol. Cent.-Amer., Bot.","3: 194","","1884"
kew-2469872,G,Zamiaceae,,Zamia,,"amazonum",,"","D.W.Stev.",Accepted,,H,WCSP,378805,20009732-1,"in Fl. Colombia","21: 33","","2001"
kew-2469873,G,Zamiaceae,,Zamia,,"amblyphyllidia",,"","D.W.Stev.",Accepted,,H,WCSP,378806,328829-2,"Fairchild Trop. Gard. Bull.","42(3): 26","","1987"
kew-2469874,G,Zamiaceae,,Zamia,,"amplifolia",,"","Mast.",Accepted,,H,WCSP,378807,297240-1,"Gard. Chron.","n.s., 10: 810","","1878"
kew-2469848,G,Zamiaceae,,Zamia,,"angustifolia",,"","Jacq.",Accepted,,H,WCSP,378792,270503-2,"Collectanea","3: 263","","1791"
kew-2469846,G,Zamiaceae,,Zamia,,"beeldsnijderiana",,"","Beelds.",Unresolved,,L,WCSP,378790,,"Cat. Pl. Utrecht","4: t. 1","","1823"
kew-2469847,G,Zamiaceae,,Zamia,,"boliviana",,"","(Brongn.) A.DC.",Accepted,,H,WCSP,378791,297248-1,"Prodr.","16(2): 540","","1868"
kew-459757,G,Zamiaceae,,Zamia,,"bussellii",,"","Schutzman, R.S.Adams, J.L.Haynes & Whitelock",Accepted,,H,WCSP,459757,77097976-1,"Cycad Newslett.","31(2-3): 22","","2008"
kew-2469855,G,Zamiaceae,,Zamia,,"chigua",,"","Seem.",Accepted,,H,WCSP,378797,297256-1,"Bot. Voy. Herald","201","","1854"
kew-2470031,G,Zamiaceae,,Zamia,,"cremnophila",,"","Vovides, Schutzman & Dehgan",Accepted,,H,WCSP,378882,287152-2,"Bot. Gaz.","149: 351","","1988"
kew-2470032,G,Zamiaceae,,Zamia,,"cunaria",,"","Dressler & D.W.Stev.",Accepted,,H,WCSP,378883,300931-2,"Brittonia","45: 5","","1993"
kew-462008,G,Zamiaceae,,Zamia,,"decumbens",,"","Calonje, Meerman, M.P.Griff. & Hoese",Accepted,,H,WCSP,462008,77103403-1,"J. Bot. Res. Inst. Texas","3: 31","","2009"
kew-2470043,G,Zamiaceae,,Zamia,,"disodon",,"","D.W.Stev. & Sabato",Accepted,,H,WCSP,378890,20009733-1,"in Fl. Colombia","21: 38","","2001"
kew-2470044,G,Zamiaceae,,Zamia,,"dressleri",,"","D.W.Stev.",Accepted,,H,WCSP,378891,304155-2,"Brittonia","45: 6","","1993"
kew-2470015,G,Zamiaceae,,Zamia,,"encephalartoides",,"","D.W.Stev.",Accepted,,H,WCSP,378871,20009734-1,"in Fl. Colombia","21: 40","","2001"
kew-2470017,G,Zamiaceae,,Zamia,,"fairchildiana",,"","L.D.Gómez",Accepted,,H,WCSP,378873,270518-2,"Phytologia","50: 401","","1982"
kew-2470021,G,Zamiaceae,,Zamia,,"fischeri",,"","Miq. ex Lem.",Accepted,,H,WCSP,378875,871791-1,"Hortus Van Houtteanus","1(1): 20","","1845"
tro-9600094,G,Zamiaceae,,Zamia,,"fischeri",,"","Miq.",Unresolved,,L,TRO,9600094,270519-2,"Tijdschr. Wis- Natuurk. Wetensch. Eerste Kl. Kon. Ned. Inst. Wetensch.","1: 201","201","1848"
kew-2470022,G,Zamiaceae,,Zamia,,"floridana",,"","A.DC.",Accepted,,H,WCSP,378876,270520-2,"Prodr.","16(2): 544","","1868"
kew-2470023,G,Zamiaceae,,Zamia,,"floridana",var.,"umbrosa","(Small) D.B.Ward",Accepted,,L,WCSP,378877,20001605-1,"Novon","11: 363","","2001"
kew-2470012,G,Zamiaceae,,Zamia,,"furfuracea",,"","L.f. ex Aiton",Accepted,,H,WCSP,378868,,"Hort. Kew.","3: 477","","1789"
kew-2470068,G,Zamiaceae,,Zamia,,"gentryi",,"","Dodson",Accepted,,H,WCSP,378909,1001367-1,"Novon","8: 12","","1998"
kew-468344,G,Zamiaceae,,Zamia,,"gomeziana",,"","R.H.Acuña",Accepted,,H,WCSP,468344,60457402-2,"Brenesia","73-74: 29","","2010"
kew-2609251,G,Zamiaceae,,Zamia,,"hamannii",,"","A.S.Taylor, J.L.Haynes & Holzman",Accepted,,H,WCSP,381611,77094710-1,"Bot. J. Linn. Soc.","158(3): 413","","2008"
kew-2470077,G,Zamiaceae,,Zamia,,"herrerae",,"","Calderon & Standl.",Accepted,,H,WCSP,378916,,"J. Wash. Acad. Sci.","14: 93","","1924"
kew-2470056,G,Zamiaceae,,Zamia,,"hymenophyllidia",,"","D.W.Stev.",Accepted,,H,WCSP,378899,20009735-1,"in Fl. Colombia","21: 43","","2001"
kew-2609252,G,Zamiaceae,,Zamia,,"imperialis",,"","A.S.Taylor, J.L.Haynes & Holzman",Accepted,,H,WCSP,381612,,"Bot. J. Linn. Soc.","158: 421","","2008"
kew-462007,G,Zamiaceae,,Zamia,,"incognita",,"","A.Lindstr. & Idarraga",Accepted,,H,WCSP,462007,,"Phytotaxa","2: 30","","2009"
kew-2470054,G,Zamiaceae,,Zamia,,"inermis",,"","Vovides, J.D.Rees & Vázq.Torres",Accepted,,H,WCSP,378897,903407-1,"in Fl. Veracruz","26: 22","","1983"
kew-2470053,G,Zamiaceae,,Zamia,,"ipetiensis",,"","D.W.Stev.",Accepted,,H,WCSP,378896,301987-2,"Brittonia","45: 7","","1993"
kew-2470058,G,Zamiaceae,,Zamia,,"lacandona",,"","Schutzman & Vovides",Accepted,,H,WCSP,378901,1005404-1,"Novon","8: 441","","1998"
kew-2469996,G,Zamiaceae,,Zamia,,"lecointei",,"","Ducke",Accepted,,H,WCSP,378853,270531-2,"Arch. Jard. Bot. Rio de Janeiro","1: 9","","1915"
kew-2469973,G,Zamiaceae,,Zamia,,"loddigesii",,"","Miq.",Accepted,,H,WCSP,378836,297327-1,"Tijdschr. Natuurl. Gesch. Physiol.","10: 72","","1843"
kew-2472557,G,Zamiaceae,,Zamia,,"macrochiera",,"","D.W.Stev.",Accepted,,H,WCSP,378935,60430713-2,"Cycad Classific. Concepts & Recommend.","185","","2004"
kew-2469948,G,Zamiaceae,,Zamia,,"manicata",,"","Linden ex Regel",Accepted,,H,WCSP,378813,,"Trudy Imp. S.-Peterburgsk. Bot. Sada","4: 310","","1876"
kew-459758,G,Zamiaceae,,Zamia,,"meermanii",,"","Calonje",Accepted,,H,WCSP,459758,,"J. Bot. Res. Inst. Texas","3: 22","","2009"
kew-2469951,G,Zamiaceae,,Zamia,,"melanorrhachis",,"","D.W.Stev.",Accepted,,H,WCSP,378815,20009736-1,"in Fl. Colombia","21: 55","","2001"
kew-2469956,G,Zamiaceae,,Zamia,,"montana",,"","A.Braun",Accepted,,H,WCSP,378820,297340-1,"Monatsber. Königl. Preuss. Akad. Wiss. Berlin","1875: 376","","1875"
kew-2469957,G,Zamiaceae,,Zamia,,"monticola",,"","Chamb.",Accepted,,H,WCSP,378821,270550-2,"Bot. Gaz.","81: 219","","1926"
kew-2469959,G,Zamiaceae,,Zamia,,"muricata",,"","Willd.",Accepted,,H,WCSP,378823,270552-2,"Sp. Pl.","4: 847","","1806"
kew-2609253,G,Zamiaceae,,Zamia,,"nesophila",,"","A.S.Taylor, J.L.Haynes & Holzman",Accepted,,H,WCSP,381613,,"Bot. J. Linn. Soc.","158: 417","","2008"
kew-2469961,G,Zamiaceae,,Zamia,,"neurophyllidia",,"","D.W.Stev.",Accepted,,H,WCSP,378825,301988-2,"Brittonia","45: 10","","1993"
kew-2469977,G,Zamiaceae,,Zamia,,"obliqua",,"","A.Braun",Accepted,,H,WCSP,378840,297347-1,"Monatsber. Königl. Preuss. Akad. Wiss. Berlin","1875: 376","","1875"
kew-459759,G,Zamiaceae,,Zamia,,"onan-reyesii",,"","C.Nelson & Sandoval",Accepted,,H,WCSP,459759,,"Ceiba","49: 135","","2008"
kew-459760,G,Zamiaceae,,Zamia,,"oreillyi",,"","C.Nelson",Accepted,,H,WCSP,459760,,"Ceiba","46: 56","","2005 publ. 2007"
kew-2872870,G,Zamiaceae,,Zamia,,"paucijuga",,"","Wieland",Accepted,,H,WCSP,386716,,"Amer. Fossil Cycads","2: 212","","1916"
kew-2470002,G,Zamiaceae,,Zamia,,"poeppigiana",,"","Mart. & Eichler",Accepted,,H,WCSP,378859,270556-2,"Fl. Bras.","4(1): 414","","1863"
kew-2470006,G,Zamiaceae,,Zamia,,"prasina",,"","W.Bull",Accepted,,H,WCSP,378863,,"Cat.","176: 20","","1881"
kew-2470009,G,Zamiaceae,,Zamia,,"pseudomonticola",,"","L.D.Gómez",Accepted,,H,WCSP,378866,270558-2,"Phytologia","50: 402","","1982"
kew-2470008,G,Zamiaceae,,Zamia,,"pseudoparasitica",,"","J.Yates",Accepted,,H,WCSP,378865,297360-1,"Bot. Voy. Herald","202","","1854"
kew-2469988,G,Zamiaceae,,Zamia,,"pumila",,"","L.",Accepted,,H,WCSP,378846,270561-2,"Sp. Pl. ed. 2","1659","","1763"
kew-2469994,G,Zamiaceae,,Zamia,,"purpurea",,"","Vovides, J.D.Rees & Vázq.Torres",Accepted,,H,WCSP,378851,903408-1,"in Fl. Veracruz","26: 28","","1983"
kew-2469987,G,Zamiaceae,,Zamia,,"pygmaea",,"","Sims",Accepted,,H,WCSP,378845,270563-2,"Bot. Mag.","42: t. 1741","","1815"
tro-9600028,G,Zamiaceae,,Zamia,,"pygmaea",,"","Sims ex J. Schust.",Unresolved,,L,TRO,9600028,,"","","",""
kew-462009,G,Zamiaceae,,Zamia,,"pyrophylla",,"","Calonje, D.W.Stev. & A.Lindstr.",Accepted,,H,WCSP,462009,,"Brittonia","62: 80","","2010"
kew-459761,G,Zamiaceae,,Zamia,,"restrepoi",,"","(D.W.Stev.) A.Lindstr.",Accepted,,H,WCSP,459761,77097814-1,"Taxon","58: 268","","2009"
kew-2469990,G,Zamiaceae,,Zamia,,"roezlii",,"","Regel ex Linden",Accepted,,H,WCSP,378848,,"Cat. Gén.","90: 10","","1873"
kew-459762,G,Zamiaceae,,Zamia,,"sandovalii",,"","C.Nelson",Accepted,,H,WCSP,459762,,"Ceiba","46: 55","","2005 publ. 2007"
kew-2469824,G,Zamiaceae,,Zamia,,"skinneri",,"","Warsz. ex A.Dietr.",Accepted,,H,WCSP,378785,,"Allg. Gartenzeitung","19: 146","","1851"
kew-2469613,G,Zamiaceae,,Zamia,,"soconuscensis",,"","Schutzman, Vovides & Dehgan",Accepted,,H,WCSP,378767,287153-2,"Bot. Gaz.","149: 347","","1988"
kew-2469615,G,Zamiaceae,,Zamia,,"spartea",,"","A.DC.",Accepted,,H,WCSP,378769,270570-2,"Prodr.","16(2): 539","","1868"
kew-2469629,G,Zamiaceae,,Zamia,,"standleyi",,"","Schutzman",Accepted,,H,WCSP,378781,287154-2,"Syst. Bot.","14: 214","","1989"
kew-2469627,G,Zamiaceae,,Zamia,,"tonkinensis",,"","L.Linden & Rodigas",Unresolved,,L,WCSP,378779,297394-1,"Ill. Hort.","32: 27, t. 547","","1885"
kew-2469621,G,Zamiaceae,,Zamia,,"tridentata",,"","Willd.",Unresolved,,L,WCSP,378773,297396-1,"Sp. Pl.","4: 846","","1806"
kew-2469619,G,Zamiaceae,,Zamia,,"tuerckheimii",,"","Donn.Sm.",Accepted,,H,WCSP,378772,270575-2,"Bot. Gaz.","35: 8","","1903"
kew-2469596,G,Zamiaceae,,Zamia,,"ulei",,"","Dammer",Accepted,,H,WCSP,378753,270576-2,"Verh. Bot. Vereins Prov. Brandenburg","48: 117","","1906 publ. 1907"
kew-2469599,G,Zamiaceae,,Zamia,,"urep",,"","B.Walln.",Accepted,,H,WCSP,378756,307164-2,"Linzer Biol. Beitr.","28: 1056","","1996"
kew-2469601,G,Zamiaceae,,Zamia,,"variegata",,"","Warsz.",Accepted,,H,WCSP,378758,297402-1,"Allg. Gartenzeitung","13: 253","","1845"
kew-2469611,G,Zamiaceae,,Zamia,,"vazquezii",,"","D.W.Stev., Sabato & De Luca",Accepted,,H,WCSP,378765,1016948-1,"Delpinoa","37-38: 14","","1995-1996 publ. 1998"
kew-2469605,G,Zamiaceae,,Zamia,,"verschaffeltii",,"","Miq.",Accepted,,H,WCSP,378761,297405-1,"Arch. Néerl. Sci. Exact. Nat.","5: 82","","1870"
kew-2469631,G,Zamiaceae,,Zamia,,"wallisii",,"","A.Braun",Accepted,,H,WCSP,378782,297411-1,"Monatsber. Königl. Preuss. Akad. Wiss. Berlin","1875: 376","","1875"
